log_id,user_id,action,entity_type,entity_id,payload,ip_address,status_code,created_at
5530,USR_1032,ACCOUNT_AUTH,ACCOUNT,13310,"{""batch"": ""BATCH_547"", ""risk_score"": 0.259, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13310""}",10.169.36.240,500,2026-09-08 17:52:45
5531,USR_1018,ORDER_CREATE,ACCOUNT,13223,"{""batch"": ""BATCH_525"", ""risk_score"": 0.885, ""flagged"": true, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13223"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.0.163.202,500,2026-08-18 22:32:09
5532,USR_1043,ORDER_CREATE,AUTH_SESSION,14127,"{""batch"": ""BATCH_748"", ""risk_score"": 0.488, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14127""}",10.109.153.47,200,2026-08-28 15:47:22
5533,USR_1018,TRANSFER_INITIATE,WIRE_BATCH,11963,"{""batch"": ""BATCH_465"", ""risk_score"": 0.438, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11963""}",10.108.240.25,200,2026-09-15 10:31:53
5534,USR_1011,ACCOUNT_AUTH,ORDER,13288,"{""batch"": ""BATCH_102"", ""risk_score"": 0.301, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13288""}",10.15.221.200,200,2026-08-28 18:16:17
5535,USR_1084,ORDER_UPDATE,ORDER,10647,"{""batch"": ""BATCH_312"", ""risk_score"": 0.288, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10647""}",10.215.188.188,400,2026-08-22 22:10:13
5536,USR_1018,RISK_FLAG_OVERRIDE,WIRE_BATCH,11579,"{""batch"": ""BATCH_991"", ""risk_score"": 0.282, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11579""}",10.36.173.123,200,2026-09-02 23:00:05
5537,USR_1092,POLICY_EVAL,ACCOUNT,14984,"{""batch"": ""BATCH_587"", ""risk_score"": 0.037, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14984""}",10.100.169.212,400,2026-08-26 22:22:52
5538,USR_1081,RISK_FLAG_OVERRIDE,ORDER,14882,"{""batch"": ""BATCH_512"", ""risk_score"": 0.334, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14882""}",10.237.241.39,500,2026-08-30 10:17:04
5539,USR_1028,TRANSFER_INITIATE,ACCOUNT,14770,"{""batch"": ""BATCH_824"", ""risk_score"": 0.476, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14770""}",10.48.56.246,200,2026-08-23 09:07:03
5540,USR_1068,TRANSFER_INITIATE,ACCOUNT,13126,"{""batch"": ""BATCH_459"", ""risk_score"": 0.707, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13126""}",10.141.78.220,500,2026-09-12 13:05:05
5541,USR_1031,ORDER_CREATE,AUTH_SESSION,12479,"{""batch"": ""BATCH_464"", ""risk_score"": 0.232, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12479""}",10.222.56.66,200,2026-09-14 21:50:57
5542,USR_1092,ORDER_UPDATE,ORDER,11956,"{""batch"": ""BATCH_601"", ""risk_score"": 0.307, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11956""}",10.184.255.21,200,2026-09-07 20:18:08
5543,USR_1064,ORDER_CREATE,CUSTOMER,11066,"{""batch"": ""BATCH_273"", ""risk_score"": 0.719, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11066""}",10.153.49.13,400,2026-09-17 17:50:25
5544,USR_1058,BALANCE_INQUIRY,AUTH_SESSION,14129,"{""batch"": ""BATCH_442"", ""risk_score"": 0.942, ""flagged"": true, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14129"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.74.12.105,403,2026-09-09 06:55:13
5545,USR_1014,ACCOUNT_AUTH,CUSTOMER,12218,"{""batch"": ""BATCH_373"", ""risk_score"": 0.24, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12218""}",10.165.135.38,200,2026-09-15 06:22:46
5546,USR_1071,POLICY_EVAL,ORDER,14683,"{""batch"": ""BATCH_600"", ""risk_score"": 0.504, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14683""}",10.98.100.148,200,2026-09-02 13:38:08
5547,USR_1021,ORDER_CREATE,ORDER,11112,"{""batch"": ""BATCH_770"", ""risk_score"": 0.194, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11112""}",10.81.110.140,200,2026-09-12 09:39:46
5548,USR_1068,RISK_FLAG_OVERRIDE,AUTH_SESSION,14000,"{""batch"": ""BATCH_653"", ""risk_score"": 0.725, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14000""}",10.103.63.249,200,2026-09-03 03:03:44
5549,USR_1002,TRANSFER_INITIATE,CUSTOMER,13908,"{""batch"": ""BATCH_364"", ""risk_score"": 0.253, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13908""}",10.175.13.254,200,2026-09-16 06:27:20
5550,USR_1057,POLICY_EVAL,ACCOUNT,10017,"{""batch"": ""BATCH_368"", ""risk_score"": 0.868, ""flagged"": true, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10017"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.148.53.153,403,2026-09-07 10:50:52
5551,USR_1031,ORDER_CREATE,WIRE_BATCH,11673,"{""batch"": ""BATCH_500"", ""risk_score"": 0.476, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11673""}",10.103.124.172,200,2026-08-30 18:56:00
5552,USR_1038,KYC_VERIFY,AUTH_SESSION,13792,"{""batch"": ""BATCH_888"", ""risk_score"": 0.793, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13792""}",10.250.193.143,200,2026-09-07 23:42:06
5553,USR_1061,ORDER_UPDATE,CUSTOMER,14582,"{""batch"": ""BATCH_149"", ""risk_score"": 0.202, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14582""}",10.149.96.198,200,2026-09-08 21:28:01
5554,USR_1080,ORDER_UPDATE,ACCOUNT,12595,"{""batch"": ""BATCH_857"", ""risk_score"": 0.937, ""flagged"": true, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12595"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.136.39.99,500,2026-08-27 19:37:31
5555,USR_1007,ORDER_UPDATE,AUTH_SESSION,14615,"{""batch"": ""BATCH_221"", ""risk_score"": 0.155, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14615""}",10.9.109.170,200,2026-09-09 00:05:07
5556,USR_1028,ORDER_CREATE,ORDER,10691,"{""batch"": ""BATCH_969"", ""risk_score"": 0.884, ""flagged"": true, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10691"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.25.209.42,403,2026-09-07 16:27:56
5557,USR_1022,ACCOUNT_AUTH,ACCOUNT,10961,"{""batch"": ""BATCH_684"", ""risk_score"": 0.113, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10961""}",10.91.205.108,500,2026-09-04 23:27:19
5558,USR_1048,BALANCE_INQUIRY,ACCOUNT,14435,"{""batch"": ""BATCH_299"", ""risk_score"": 0.473, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14435""}",10.164.244.153,500,2026-08-30 07:44:34
5559,USR_1039,POLICY_EVAL,WIRE_BATCH,11958,"{""batch"": ""BATCH_729"", ""risk_score"": 0.106, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11958""}",10.70.58.229,201,2026-09-09 21:46:50
5560,USR_1073,BALANCE_INQUIRY,WIRE_BATCH,14735,"{""batch"": ""BATCH_302"", ""risk_score"": 0.546, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14735""}",10.108.105.216,200,2026-08-30 16:47:09
5561,USR_1072,BALANCE_INQUIRY,CUSTOMER,13726,"{""batch"": ""BATCH_844"", ""risk_score"": 0.161, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13726""}",10.191.128.201,200,2026-08-24 13:06:33
5562,USR_1016,KYC_VERIFY,CUSTOMER,14212,"{""batch"": ""BATCH_454"", ""risk_score"": 0.38, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14212""}",10.248.13.210,201,2026-09-14 22:47:09
5563,USR_1096,ORDER_CREATE,WIRE_BATCH,14827,"{""batch"": ""BATCH_756"", ""risk_score"": 0.737, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14827""}",10.79.20.25,200,2026-09-13 16:45:12
5564,USR_1011,KYC_VERIFY,ORDER,13758,"{""batch"": ""BATCH_762"", ""risk_score"": 0.946, ""flagged"": true, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13758"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.137.104.17,200,2026-08-19 00:40:57
5565,USR_1005,RISK_FLAG_OVERRIDE,ORDER,12951,"{""batch"": ""BATCH_801"", ""risk_score"": 0.87, ""flagged"": true, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12951"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.126.253.123,200,2026-08-28 14:20:00
5566,USR_1074,RISK_FLAG_OVERRIDE,ORDER,12293,"{""batch"": ""BATCH_987"", ""risk_score"": 0.049, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12293""}",10.202.36.151,201,2026-08-30 16:14:20
5567,USR_1098,ACCOUNT_AUTH,ACCOUNT,10236,"{""batch"": ""BATCH_303"", ""risk_score"": 0.167, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10236""}",10.152.144.10,200,2026-08-30 22:54:22
5568,USR_1064,ACCOUNT_AUTH,AUTH_SESSION,13868,"{""batch"": ""BATCH_547"", ""risk_score"": 0.735, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13868""}",10.49.162.17,200,2026-09-07 14:22:41
5569,USR_1051,BALANCE_INQUIRY,ORDER,11938,"{""batch"": ""BATCH_123"", ""risk_score"": 0.434, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11938""}",10.41.106.59,201,2026-08-29 20:56:15
5570,USR_1091,KYC_VERIFY,AUTH_SESSION,11850,"{""batch"": ""BATCH_777"", ""risk_score"": 0.079, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11850""}",10.146.226.100,200,2026-08-26 20:25:41
5571,USR_1040,ORDER_UPDATE,AUTH_SESSION,11203,"{""batch"": ""BATCH_713"", ""risk_score"": 0.668, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 11203""}",10.168.150.14,201,2026-09-11 09:52:44
5572,USR_1085,RISK_FLAG_OVERRIDE,AUTH_SESSION,14805,"{""batch"": ""BATCH_353"", ""risk_score"": 0.876, ""flagged"": true, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14805"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.67.155.27,201,2026-09-07 21:20:09
5573,USR_1075,BALANCE_INQUIRY,WIRE_BATCH,12196,"{""batch"": ""BATCH_605"", ""risk_score"": 0.13, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12196""}",10.215.131.209,200,2026-09-07 20:01:34
5574,USR_1072,ORDER_CREATE,ACCOUNT,14225,"{""batch"": ""BATCH_168"", ""risk_score"": 0.736, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14225""}",10.111.38.229,200,2026-09-03 06:18:42
5575,USR_1021,ORDER_CREATE,CUSTOMER,13388,"{""batch"": ""BATCH_286"", ""risk_score"": 0.498, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13388""}",10.106.36.203,200,2026-08-29 20:08:53
5576,USR_1036,ACCOUNT_AUTH,WIRE_BATCH,14986,"{""batch"": ""BATCH_268"", ""risk_score"": 0.386, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14986""}",10.196.212.83,200,2026-08-30 17:32:11
5577,USR_1002,ORDER_CREATE,WIRE_BATCH,12763,"{""batch"": ""BATCH_118"", ""risk_score"": 0.451, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12763""}",10.96.15.159,400,2026-09-04 08:55:49
5578,USR_1086,RISK_FLAG_OVERRIDE,AUTH_SESSION,10939,"{""batch"": ""BATCH_370"", ""risk_score"": 0.219, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10939""}",10.221.49.237,500,2026-08-22 01:53:30
5579,USR_1042,ORDER_CREATE,ACCOUNT,10465,"{""batch"": ""BATCH_388"", ""risk_score"": 0.946, ""flagged"": true, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10465"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.150.150.104,200,2026-09-10 15:09:32
5580,USR_1034,ORDER_CREATE,ACCOUNT,14968,"{""batch"": ""BATCH_597"", ""risk_score"": 0.87, ""flagged"": true, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14968"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.207.118.78,403,2026-09-02 09:42:23
5581,USR_1077,ORDER_UPDATE,CUSTOMER,13783,"{""batch"": ""BATCH_421"", ""risk_score"": 0.17, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13783""}",10.88.158.143,403,2026-08-28 12:38:01
5582,USR_1014,ORDER_CREATE,ACCOUNT,12240,"{""batch"": ""BATCH_306"", ""risk_score"": 0.227, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 12240""}",10.47.96.40,200,2026-08-23 23:50:09
5583,USR_1056,ORDER_UPDATE,AUTH_SESSION,13134,"{""batch"": ""BATCH_250"", ""risk_score"": 0.387, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13134""}",10.218.159.220,200,2026-08-29 05:39:26
5584,USR_1053,KYC_VERIFY,ORDER,13316,"{""batch"": ""BATCH_916"", ""risk_score"": 0.588, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13316""}",10.80.182.174,500,2026-08-27 21:33:59
5585,USR_1032,ORDER_CREATE,ACCOUNT,10888,"{""batch"": ""BATCH_137"", ""risk_score"": 0.452, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10888""}",10.156.77.242,500,2026-08-27 21:00:41
5586,USR_1042,ORDER_CREATE,AUTH_SESSION,10314,"{""batch"": ""BATCH_889"", ""risk_score"": 0.677, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10314""}",10.133.236.126,200,2026-09-07 10:13:42
5587,USR_1042,TRANSFER_INITIATE,CUSTOMER,12270,"{""batch"": ""BATCH_345"", ""risk_score"": 0.794, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 12270""}",10.157.7.84,500,2026-08-21 20:49:02
5588,USR_1066,ORDER_CREATE,WIRE_BATCH,14086,"{""batch"": ""BATCH_634"", ""risk_score"": 0.917, ""flagged"": true, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14086"", ""review_required"": true, ""reason"": ""Elevated risk threshold exceeded""}",10.234.17.155,500,2026-09-06 21:23:16
5589,USR_1025,ACCOUNT_AUTH,WIRE_BATCH,11219,"{""batch"": ""BATCH_313"", ""risk_score"": 0.446, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11219""}",10.105.178.30,201,2026-08-26 09:16:37
5590,USR_1095,TRANSFER_INITIATE,CUSTOMER,12452,"{""batch"": ""BATCH_401"", ""risk_score"": 0.688, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12452""}",10.147.5.134,403,2026-08-30 15:41:30
5591,USR_1018,TRANSFER_INITIATE,ORDER,13560,"{""batch"": ""BATCH_660"", ""risk_score"": 0.746, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13560""}",10.195.89.122,200,2026-09-12 17:52:21
5592,USR_1053,BALANCE_INQUIRY,ORDER,11333,"{""batch"": ""BATCH_169"", ""risk_score"": 0.727, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11333""}",10.216.24.129,200,2026-09-06 15:30:27
5593,USR_1006,TRANSFER_INITIATE,ORDER,13895,"{""batch"": ""BATCH_377"", ""risk_score"": 0.634, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 13895""}",10.248.132.73,200,2026-09-06 07:59:49
5594,USR_1096,TRANSFER_INITIATE,CUSTOMER,14104,"{""batch"": ""BATCH_974"", ""risk_score"": 0.708, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 14104""}",10.213.93.189,400,2026-08-19 19:26:22
5595,USR_1038,ORDER_CREATE,ORDER,14591,"{""batch"": ""BATCH_431"", ""risk_score"": 0.801, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14591""}",10.205.178.123,403,2026-08-23 17:33:37
5596,USR_1003,ACCOUNT_AUTH,WIRE_BATCH,14238,"{""batch"": ""BATCH_341"", ""risk_score"": 0.264, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 14238""}",10.25.0.97,400,2026-09-03 15:47:30
5597,USR_1033,BALANCE_INQUIRY,AUTH_SESSION,11638,"{""batch"": ""BATCH_937"", ""risk_score"": 0.2, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 11638""}",10.166.93.108,200,2026-09-03 05:12:59
5598,USR_1074,ACCOUNT_AUTH,AUTH_SESSION,14210,"{""batch"": ""BATCH_198"", ""risk_score"": 0.687, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 14210""}",10.218.68.88,200,2026-09-08 14:58:09
5599,USR_1049,ORDER_UPDATE,ACCOUNT,13167,"{""batch"": ""BATCH_152"", ""risk_score"": 0.175, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 13167""}",10.63.195.59,400,2026-08-28 20:38:15
5600,USR_1062,TRANSFER_INITIATE,ACCOUNT,11725,"{""batch"": ""BATCH_927"", ""risk_score"": 0.297, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11725""}",10.28.9.1,201,2026-09-11 18:20:38
5601,USR_1054,POLICY_EVAL,WIRE_BATCH,12089,"{""batch"": ""BATCH_423"", ""risk_score"": 0.6, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12089""}",10.221.13.140,500,2026-08-29 22:59:49
5602,USR_1006,ORDER_UPDATE,WIRE_BATCH,12673,"{""batch"": ""BATCH_268"", ""risk_score"": 0.221, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12673""}",10.195.96.203,200,2026-08-31 04:40:05
5603,USR_1043,KYC_VERIFY,AUTH_SESSION,10700,"{""batch"": ""BATCH_471"", ""risk_score"": 0.187, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 10700""}",10.177.191.218,400,2026-08-23 18:44:35
5604,USR_1075,POLICY_EVAL,AUTH_SESSION,12577,"{""batch"": ""BATCH_601"", ""risk_score"": 0.494, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12577""}",10.223.136.186,200,2026-09-01 04:05:57
5605,USR_1021,ORDER_CREATE,ORDER,10153,"{""batch"": ""BATCH_741"", ""risk_score"": 0.762, ""flagged"": false, ""auth_method"": ""MTLS_CERT"", ""note"": ""Transaction validation for entity 10153""}",10.64.63.179,200,2026-08-29 01:03:16
5606,USR_1048,POLICY_EVAL,ACCOUNT,13242,"{""batch"": ""BATCH_344"", ""risk_score"": 0.728, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 13242""}",10.227.104.23,201,2026-09-13 02:31:23
5607,USR_1077,ORDER_UPDATE,CUSTOMER,12288,"{""batch"": ""BATCH_680"", ""risk_score"": 0.764, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 12288""}",10.210.193.246,403,2026-09-01 05:54:49
5608,USR_1047,RISK_FLAG_OVERRIDE,ORDER,11241,"{""batch"": ""BATCH_811"", ""risk_score"": 0.786, ""flagged"": false, ""auth_method"": ""API_KEY"", ""note"": ""Transaction validation for entity 11241""}",10.61.159.230,200,2026-08-31 07:33:51
5609,USR_1006,BALANCE_INQUIRY,CUSTOMER,10838,"{""batch"": ""BATCH_255"", ""risk_score"": 0.485, ""flagged"": false, ""auth_method"": ""OAUTH2_BEARER"", ""note"": ""Transaction validation for entity 10838""}",10.146.187.13,400,2026-09-06 09:42:40
