recon_id,source_system,external_ref,internal_order_id,amount,currency,status,discrepancy_reason,reconciled_at
81448,INTERNAL_LEDGER,EXT-6400467,14912,69513.52,USD,MATCHED,,2026-09-09 10:23:42
81449,CARD_PAYMENT_GATEWAY,EXT-5645934,13855,34731.78,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-04 20:42:10
81450,CARD_PAYMENT_GATEWAY,EXT-4632573,12072,37545.19,USD,MATCHED,,2026-09-15 19:16:04
81451,SWIFT_FIN,EXT-1608683,10835,80030.63,USD,MATCHED,,2026-09-09 04:37:18
81452,CARD_PAYMENT_GATEWAY,EXT-2377755,10216,5853.36,USD,MATCHED,,2026-09-08 19:22:44
81453,INTERNAL_LEDGER,EXT-8243630,11285,44877.69,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-14 12:49:26
81454,FED_ACH_CLEARING,EXT-6782421,12465,50660.59,USD,MATCHED,,2026-09-16 01:38:50
81455,CARD_PAYMENT_GATEWAY,EXT-6370622,13543,58104.94,USD,MATCHED,,2026-09-09 02:39:42
81456,INTERNAL_LEDGER,EXT-4151906,11678,6668.07,USD,MATCHED,,2026-09-15 13:57:34
81457,SWIFT_FIN,EXT-3713439,13378,18704.12,USD,MATCHED,,2026-09-09 12:38:13
81458,INTERNAL_LEDGER,EXT-1175907,13831,18422.04,USD,MATCHED,,2026-09-12 03:04:59
81459,SWIFT_FIN,EXT-7249634,11482,60957.64,USD,MATCHED,,2026-09-04 04:27:13
81460,CARD_PAYMENT_GATEWAY,EXT-3585846,12152,27100.63,USD,MATCHED,,2026-09-11 08:42:46
81461,FED_ACH_CLEARING,EXT-8140293,14477,12645.15,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-12 21:13:40
81462,SWIFT_FIN,EXT-5835916,14136,34581.39,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-12 21:28:24
81463,SWIFT_FIN,EXT-1828853,14260,69604.2,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-11 16:02:25
81464,CARD_PAYMENT_GATEWAY,EXT-2577239,12419,1902.69,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-13 01:05:12
81465,INTERNAL_LEDGER,EXT-8971246,12398,19677.62,USD,MATCHED,,2026-09-06 08:09:57
81466,CARD_PAYMENT_GATEWAY,EXT-2894444,11780,39562.34,USD,MATCHED,,2026-09-06 20:46:39
81467,INTERNAL_LEDGER,EXT-2597521,11820,72135.36,USD,MATCHED,,2026-09-17 02:06:04
81468,CARD_PAYMENT_GATEWAY,EXT-5252847,13320,60483.66,USD,MATCHED,,2026-09-15 08:25:11
81469,CARD_PAYMENT_GATEWAY,EXT-4533191,14268,38087.28,USD,MATCHED,,2026-09-11 17:23:31
81470,FED_ACH_CLEARING,EXT-8951630,10295,37097.66,USD,MATCHED,,2026-09-14 18:27:55
81471,INTERNAL_LEDGER,EXT-3655190,13734,34411.62,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-03 20:08:59
81472,SWIFT_FIN,EXT-4436706,13796,13074.8,USD,MATCHED,,2026-09-14 07:34:26
81473,CARD_PAYMENT_GATEWAY,EXT-8642931,12825,18131.4,USD,MATCHED,,2026-09-13 14:41:58
81474,SWIFT_FIN,EXT-5870858,11424,48117.2,USD,MATCHED,,2026-09-13 03:05:53
81475,CARD_PAYMENT_GATEWAY,EXT-1073527,10116,50774.79,USD,MATCHED,,2026-09-03 20:43:57
81476,FED_ACH_CLEARING,EXT-6647393,11914,69026.58,USD,MATCHED,,2026-09-04 23:34:44
81477,CARD_PAYMENT_GATEWAY,EXT-1784030,11044,60414.97,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-10 00:06:36
81478,CARD_PAYMENT_GATEWAY,EXT-3959528,11850,6792.67,USD,MATCHED,,2026-09-13 13:44:41
81479,CARD_PAYMENT_GATEWAY,EXT-3522565,14096,71543.05,USD,MATCHED,,2026-09-13 23:00:01
81480,FED_ACH_CLEARING,EXT-2093248,14194,12105.81,USD,MATCHED,,2026-09-10 16:47:30
81481,CARD_PAYMENT_GATEWAY,EXT-2718743,13438,19162.2,USD,MATCHED,,2026-09-06 16:09:13
81482,CARD_PAYMENT_GATEWAY,EXT-6196137,10437,28552.72,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-12 18:15:31
81483,FED_ACH_CLEARING,EXT-4101386,14314,26905.01,USD,MATCHED,,2026-09-15 19:27:40
81484,INTERNAL_LEDGER,EXT-9745127,12241,33443.03,USD,MATCHED,,2026-09-17 13:28:15
81485,CARD_PAYMENT_GATEWAY,EXT-4389727,12510,2253.11,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-07 12:19:37
81486,SWIFT_FIN,EXT-1720884,11883,60721.91,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-07 14:58:10
81487,SWIFT_FIN,EXT-9286386,11654,83516.21,USD,MATCHED,,2026-09-06 01:25:46
81488,SWIFT_FIN,EXT-9678945,13733,25834.48,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-04 08:54:38
81489,CARD_PAYMENT_GATEWAY,EXT-6417524,12652,49986.89,USD,MATCHED,,2026-09-06 08:45:32
81490,SWIFT_FIN,EXT-6608513,10945,10922.84,USD,MATCHED,,2026-09-10 09:59:29
81491,SWIFT_FIN,EXT-2505933,14039,75184.76,USD,MATCHED,,2026-09-09 02:27:05
81492,SWIFT_FIN,EXT-9282359,10713,39324.78,USD,MATCHED,,2026-09-15 06:31:33
81493,FED_ACH_CLEARING,EXT-5666241,10340,27787.23,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-06 07:09:52
81494,CARD_PAYMENT_GATEWAY,EXT-4476816,12582,22442.0,USD,MATCHED,,2026-09-05 22:34:05
81495,FED_ACH_CLEARING,EXT-1188922,12589,11794.84,USD,MATCHED,,2026-09-08 18:21:51
81496,CARD_PAYMENT_GATEWAY,EXT-8670619,12890,59328.07,USD,MATCHED,,2026-09-17 06:24:35
81497,INTERNAL_LEDGER,EXT-2821725,13322,11295.11,USD,MATCHED,,2026-09-16 23:05:08
81498,SWIFT_FIN,EXT-2233776,10618,59947.9,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-15 17:32:50
81499,FED_ACH_CLEARING,EXT-2046981,11517,37069.95,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-07 09:42:05
81500,SWIFT_FIN,EXT-1711240,14633,66763.62,USD,MATCHED,,2026-09-06 16:16:24
81501,INTERNAL_LEDGER,EXT-8531476,13778,16549.4,USD,MATCHED,,2026-09-17 13:04:00
81502,FED_ACH_CLEARING,EXT-6487673,12905,40921.51,USD,MATCHED,,2026-09-13 00:47:29
81503,FED_ACH_CLEARING,EXT-1926366,13736,9680.72,USD,MATCHED,,2026-09-11 20:50:10
81504,CARD_PAYMENT_GATEWAY,EXT-6196317,13755,3709.13,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-05 13:34:02
81505,FED_ACH_CLEARING,EXT-8418136,10125,31694.73,USD,MATCHED,,2026-09-12 13:02:04
81506,FED_ACH_CLEARING,EXT-9944712,10092,59341.78,USD,MATCHED,,2026-09-08 10:02:31
81507,FED_ACH_CLEARING,EXT-3862165,12687,694.51,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-08 09:57:53
81508,FED_ACH_CLEARING,EXT-8897689,12991,83923.82,USD,MATCHED,,2026-09-12 06:45:15
81509,SWIFT_FIN,EXT-9731416,11513,42035.63,USD,MATCHED,,2026-09-11 19:34:18
81510,CARD_PAYMENT_GATEWAY,EXT-8249066,11522,18771.45,USD,MATCHED,,2026-09-11 13:41:19
81511,SWIFT_FIN,EXT-4757309,11140,46467.22,USD,MATCHED,,2026-09-05 07:33:49
81512,SWIFT_FIN,EXT-8993104,14863,83016.36,USD,MATCHED,,2026-09-06 16:22:39
81513,INTERNAL_LEDGER,EXT-2967970,10549,28880.78,USD,MATCHED,,2026-09-15 12:36:50
81514,INTERNAL_LEDGER,EXT-9982822,10067,69166.78,USD,MATCHED,,2026-09-13 16:53:18
81515,INTERNAL_LEDGER,EXT-5609128,11170,26971.82,USD,MATCHED,,2026-09-08 20:56:44
81516,FED_ACH_CLEARING,EXT-6277410,14313,23116.51,USD,MATCHED,,2026-09-16 01:45:17
81517,INTERNAL_LEDGER,EXT-1315205,12173,7892.62,USD,MATCHED,,2026-09-11 09:53:05
81518,CARD_PAYMENT_GATEWAY,EXT-8154265,12205,67633.46,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-10 16:54:42
81519,INTERNAL_LEDGER,EXT-3303029,13044,70248.38,USD,MATCHED,,2026-09-10 13:57:16
81520,INTERNAL_LEDGER,EXT-6704031,14443,1306.04,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-09 14:00:53
81521,CARD_PAYMENT_GATEWAY,EXT-6886731,14397,75360.46,USD,MATCHED,,2026-09-03 20:15:21
81522,CARD_PAYMENT_GATEWAY,EXT-6699307,10155,84999.48,USD,MATCHED,,2026-09-16 06:13:13
81523,INTERNAL_LEDGER,EXT-7112410,10854,66169.5,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-07 11:19:00
81524,SWIFT_FIN,EXT-9347822,11443,84166.17,USD,MATCHED,,2026-09-11 23:46:12
81525,CARD_PAYMENT_GATEWAY,EXT-4361308,11508,29761.91,USD,MATCHED,,2026-09-10 05:56:04
81526,SWIFT_FIN,EXT-8487909,14569,55341.26,USD,MATCHED,,2026-09-15 11:21:51
81527,INTERNAL_LEDGER,EXT-6989974,10172,21719.69,USD,MATCHED,,2026-09-06 09:25:08
81528,SWIFT_FIN,EXT-4570777,10800,427.82,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-17 17:58:27
81529,FED_ACH_CLEARING,EXT-1829921,10379,58728.76,USD,MATCHED,,2026-09-17 05:41:19
81530,SWIFT_FIN,EXT-4551018,10399,42316.88,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-11 23:14:49
81531,INTERNAL_LEDGER,EXT-1382483,10954,72455.02,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-09 12:53:29
81532,INTERNAL_LEDGER,EXT-2678886,14125,25034.94,USD,MATCHED,,2026-09-08 13:13:15
81533,SWIFT_FIN,EXT-4793505,10001,5893.08,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-07 00:13:42
81534,INTERNAL_LEDGER,EXT-1585919,14098,17622.63,USD,MATCHED,,2026-09-13 21:41:49
81535,SWIFT_FIN,EXT-6764882,13753,84443.57,USD,MATCHED,,2026-09-13 01:34:57
81536,INTERNAL_LEDGER,EXT-6404589,14424,11552.89,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-16 14:51:12
81537,CARD_PAYMENT_GATEWAY,EXT-9662177,13179,27965.45,USD,MATCHED,,2026-09-16 12:00:37
81538,SWIFT_FIN,EXT-5500848,12350,80815.32,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-09 09:01:35
81539,SWIFT_FIN,EXT-6387954,11094,12447.9,USD,MATCHED,,2026-09-04 04:06:35
81540,CARD_PAYMENT_GATEWAY,EXT-2606635,11179,74819.58,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-17 19:44:54
81541,FED_ACH_CLEARING,EXT-4559696,14675,25654.5,USD,MATCHED,,2026-09-16 05:57:43
81542,INTERNAL_LEDGER,EXT-7236256,13578,51717.46,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-11 09:45:58
81543,CARD_PAYMENT_GATEWAY,EXT-3194782,14208,8869.24,USD,MATCHED,,2026-09-11 12:30:55
81544,SWIFT_FIN,EXT-1051246,10242,61427.32,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-06 05:17:03
81545,FED_ACH_CLEARING,EXT-9830976,12116,30115.03,USD,MATCHED,,2026-09-08 22:52:57
81546,INTERNAL_LEDGER,EXT-5393415,10863,65437.89,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-12 19:18:23
81547,FED_ACH_CLEARING,EXT-8969471,13561,36860.36,USD,MATCHED,,2026-09-06 18:58:30
81548,FED_ACH_CLEARING,EXT-8050261,10128,28165.84,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-06 01:22:04
81549,FED_ACH_CLEARING,EXT-5692104,10901,77658.71,USD,MATCHED,,2026-09-15 02:24:15
81550,CARD_PAYMENT_GATEWAY,EXT-2136710,14929,47494.08,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-10 11:58:36
81551,INTERNAL_LEDGER,EXT-4258997,10242,6872.88,USD,MATCHED,,2026-09-14 03:21:10
81552,SWIFT_FIN,EXT-7500790,14636,39346.12,USD,MATCHED,,2026-09-07 07:44:11
81553,SWIFT_FIN,EXT-4212803,10482,5686.08,USD,MATCHED,,2026-09-14 23:26:46
81554,FED_ACH_CLEARING,EXT-5547075,11246,52516.04,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-11 23:33:22
81555,SWIFT_FIN,EXT-7319243,10733,37102.26,USD,MATCHED,,2026-09-09 19:02:34
81556,CARD_PAYMENT_GATEWAY,EXT-5527824,10894,82074.02,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-04 18:50:39
81557,FED_ACH_CLEARING,EXT-3331854,14928,50829.65,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-17 17:32:58
81558,CARD_PAYMENT_GATEWAY,EXT-4019850,12333,40783.62,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-04 05:17:34
81559,FED_ACH_CLEARING,EXT-2965094,10709,74563.06,USD,MATCHED,,2026-09-07 03:39:23
81560,SWIFT_FIN,EXT-9423539,10773,27475.33,USD,MATCHED,,2026-09-06 19:47:09
81561,SWIFT_FIN,EXT-1734066,11814,47491.78,USD,MATCHED,,2026-09-09 12:54:35
81562,FED_ACH_CLEARING,EXT-5561871,14029,16902.51,USD,MATCHED,,2026-09-13 19:50:41
81563,CARD_PAYMENT_GATEWAY,EXT-5853841,11856,10396.28,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-11 09:30:23
81564,SWIFT_FIN,EXT-3045132,11325,37296.19,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-17 11:05:52
81565,INTERNAL_LEDGER,EXT-6038835,10821,23788.34,USD,MATCHED,,2026-09-09 19:28:21
81566,CARD_PAYMENT_GATEWAY,EXT-6552503,12343,28474.84,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-14 20:01:05
81567,FED_ACH_CLEARING,EXT-1027117,11723,76321.2,USD,MATCHED,,2026-09-07 14:49:19
81568,SWIFT_FIN,EXT-8853661,12696,31618.98,USD,MATCHED,,2026-09-08 13:37:11
81569,INTERNAL_LEDGER,EXT-1311302,11136,54247.58,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-04 00:49:03
81570,INTERNAL_LEDGER,EXT-2857032,14548,74961.85,USD,MATCHED,,2026-09-08 00:56:37
81571,FED_ACH_CLEARING,EXT-4815637,10240,34921.19,USD,MATCHED,,2026-09-14 09:38:18
81572,SWIFT_FIN,EXT-2602814,10129,71080.57,USD,MATCHED,,2026-09-04 11:40:28
81573,FED_ACH_CLEARING,EXT-1374331,10923,67933.07,USD,MATCHED,,2026-09-16 18:55:40
81574,FED_ACH_CLEARING,EXT-6792185,11806,39716.5,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-12 19:59:26
81575,CARD_PAYMENT_GATEWAY,EXT-8524295,10975,49401.1,USD,MATCHED,,2026-09-04 13:39:16
81576,INTERNAL_LEDGER,EXT-5019844,11725,1931.34,USD,MATCHED,,2026-09-08 06:59:30
81577,FED_ACH_CLEARING,EXT-9767612,13164,39992.42,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-11 05:29:28
81578,SWIFT_FIN,EXT-9358169,11879,31148.98,USD,MATCHED,,2026-09-04 18:18:50
81579,SWIFT_FIN,EXT-4443136,11597,27417.66,USD,MATCHED,,2026-09-16 01:38:47
81580,SWIFT_FIN,EXT-9989858,13771,24712.51,USD,MATCHED,,2026-09-11 04:00:46
81581,SWIFT_FIN,EXT-7322416,13717,69636.12,USD,MATCHED,,2026-09-16 08:39:55
81582,CARD_PAYMENT_GATEWAY,EXT-7009862,14475,41743.6,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-11 18:32:35
81583,CARD_PAYMENT_GATEWAY,EXT-5485284,13373,15186.47,USD,MATCHED,,2026-09-14 16:41:34
81584,CARD_PAYMENT_GATEWAY,EXT-7914482,10975,71533.22,USD,MATCHED,,2026-09-05 00:44:36
81585,INTERNAL_LEDGER,EXT-8704182,14270,45017.88,USD,MATCHED,,2026-09-03 20:26:11
81586,SWIFT_FIN,EXT-5995961,13748,46230.12,USD,MATCHED,,2026-09-06 00:20:20
81587,FED_ACH_CLEARING,EXT-4110140,10820,47535.78,USD,MATCHED,,2026-09-10 10:52:07
81588,SWIFT_FIN,EXT-8480826,14073,15707.21,USD,MATCHED,,2026-09-13 16:26:42
81589,SWIFT_FIN,EXT-3768752,11819,1511.15,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-09 20:14:52
81590,FED_ACH_CLEARING,EXT-1270166,13700,82629.43,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-06 14:09:28
81591,SWIFT_FIN,EXT-6264007,11077,42983.78,USD,MATCHED,,2026-09-04 00:43:49
81592,INTERNAL_LEDGER,EXT-8684121,11142,54367.73,USD,MATCHED,,2026-09-07 11:10:24
81593,SWIFT_FIN,EXT-4959994,12020,44164.89,USD,MATCHED,,2026-09-13 08:47:41
81594,INTERNAL_LEDGER,EXT-5153689,13513,16598.39,USD,MATCHED,,2026-09-14 06:53:11
81595,SWIFT_FIN,EXT-4222925,14430,38112.97,USD,MATCHED,,2026-09-07 11:14:40
81596,SWIFT_FIN,EXT-9353592,13425,73266.44,USD,MATCHED,,2026-09-05 08:31:49
81597,INTERNAL_LEDGER,EXT-4209638,10079,12541.91,USD,MATCHED,,2026-09-04 22:51:11
81598,FED_ACH_CLEARING,EXT-5320585,10149,34541.65,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-05 21:55:53
81599,SWIFT_FIN,EXT-2355235,13294,28504.43,USD,MATCHED,,2026-09-15 04:11:26
81600,INTERNAL_LEDGER,EXT-1952406,14464,74198.26,USD,MATCHED,,2026-09-04 07:13:30
81601,CARD_PAYMENT_GATEWAY,EXT-3587182,10484,72517.59,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-13 06:10:14
81602,FED_ACH_CLEARING,EXT-7200399,13439,53236.76,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-16 20:30:12
81603,CARD_PAYMENT_GATEWAY,EXT-9896500,11187,65369.83,USD,MATCHED,,2026-09-07 01:00:28
81604,INTERNAL_LEDGER,EXT-2226311,14329,31601.55,USD,MATCHED,,2026-09-09 17:14:39
81605,CARD_PAYMENT_GATEWAY,EXT-9763587,14785,12401.09,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-09 15:33:55
81606,SWIFT_FIN,EXT-1784918,11877,34518.19,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-11 22:42:45
81607,SWIFT_FIN,EXT-8986644,10576,51252.08,USD,MATCHED,,2026-09-14 02:40:29
81608,INTERNAL_LEDGER,EXT-9429138,12104,18320.51,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-16 04:58:46
81609,SWIFT_FIN,EXT-1582249,11617,29175.13,USD,MATCHED,,2026-09-11 12:12:06
81610,CARD_PAYMENT_GATEWAY,EXT-5800565,14275,26917.49,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-11 11:16:03
81611,SWIFT_FIN,EXT-3938040,10234,6598.18,USD,MATCHED,,2026-09-09 18:30:51
81612,FED_ACH_CLEARING,EXT-7421158,12260,72784.33,USD,MATCHED,,2026-09-16 19:33:36
81613,SWIFT_FIN,EXT-9952165,11584,9392.98,USD,MATCHED,,2026-09-14 18:21:21
81614,CARD_PAYMENT_GATEWAY,EXT-4671923,13554,73929.57,USD,MATCHED,,2026-09-09 16:36:02
81615,FED_ACH_CLEARING,EXT-3947264,14540,25696.71,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-05 21:56:04
81616,CARD_PAYMENT_GATEWAY,EXT-7256830,13250,78464.94,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-16 08:55:03
81617,FED_ACH_CLEARING,EXT-6433434,12215,2378.11,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-05 21:02:31
81618,FED_ACH_CLEARING,EXT-4366060,14573,16370.14,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-06 08:24:06
81619,CARD_PAYMENT_GATEWAY,EXT-1681257,12757,7184.01,USD,MATCHED,,2026-09-17 14:24:46
81620,FED_ACH_CLEARING,EXT-8629048,12357,5365.92,USD,MATCHED,,2026-09-13 17:14:14
81621,INTERNAL_LEDGER,EXT-4894770,10924,76826.79,USD,MATCHED,,2026-09-10 23:01:52
81622,INTERNAL_LEDGER,EXT-8929428,13652,38382.33,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-04 08:06:18
81623,SWIFT_FIN,EXT-4511642,12338,30868.56,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-09 22:31:43
81624,FED_ACH_CLEARING,EXT-9462753,10659,19696.91,USD,MATCHED,,2026-09-06 02:11:42
81625,SWIFT_FIN,EXT-3991831,11187,32133.7,USD,MATCHED,,2026-09-16 18:08:09
81626,CARD_PAYMENT_GATEWAY,EXT-7156048,10321,47960.2,USD,MATCHED,,2026-09-11 19:14:58
81627,CARD_PAYMENT_GATEWAY,EXT-2316020,12176,84323.1,USD,MATCHED,,2026-09-04 07:02:34
81628,SWIFT_FIN,EXT-6787987,10420,69319.76,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-12 09:32:36
81629,SWIFT_FIN,EXT-5443553,14003,63240.96,USD,MATCHED,,2026-09-14 09:50:26
81630,FED_ACH_CLEARING,EXT-2008716,14168,26458.44,USD,MATCHED,,2026-09-05 19:14:19
81631,CARD_PAYMENT_GATEWAY,EXT-2228083,13815,68106.97,USD,MATCHED,,2026-09-14 01:29:24
81632,FED_ACH_CLEARING,EXT-4086595,14810,49290.1,USD,MATCHED,,2026-09-11 22:38:51
81633,INTERNAL_LEDGER,EXT-2007869,12263,44799.2,USD,MATCHED,,2026-09-08 01:46:05
81634,FED_ACH_CLEARING,EXT-6530497,11646,26265.87,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-12 22:32:23
81635,FED_ACH_CLEARING,EXT-1896385,12212,24226.41,USD,MATCHED,,2026-09-15 02:26:03
81636,FED_ACH_CLEARING,EXT-2093361,11737,10917.01,USD,MATCHED,,2026-09-15 03:32:07
81637,FED_ACH_CLEARING,EXT-4264577,11917,59403.23,USD,MATCHED,,2026-09-04 04:23:04
81638,CARD_PAYMENT_GATEWAY,EXT-1434423,10827,82365.26,USD,MATCHED,,2026-09-04 11:13:58
81639,SWIFT_FIN,EXT-1330863,12650,69867.5,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-16 21:10:59
81640,SWIFT_FIN,EXT-5802050,11249,60376.61,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-09 23:18:19
81641,CARD_PAYMENT_GATEWAY,EXT-5752332,10568,14143.81,USD,MATCHED,,2026-09-05 19:21:08
81642,FED_ACH_CLEARING,EXT-7690292,11853,9757.48,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-15 12:34:08
81643,INTERNAL_LEDGER,EXT-5700480,11247,28516.39,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-09 17:22:59
81644,FED_ACH_CLEARING,EXT-9117321,10404,45032.34,USD,MATCHED,,2026-09-06 04:04:19
81645,SWIFT_FIN,EXT-6341953,10911,49864.67,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-05 12:23:26
81646,INTERNAL_LEDGER,EXT-5347344,12528,54733.88,USD,MATCHED,,2026-09-08 16:51:30
81647,INTERNAL_LEDGER,EXT-4515303,13188,1132.63,USD,MATCHED,,2026-09-07 06:38:23
81648,CARD_PAYMENT_GATEWAY,EXT-8056908,11377,13481.68,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-04 04:03:55
81649,FED_ACH_CLEARING,EXT-2884622,12603,11290.51,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-06 11:13:03
81650,SWIFT_FIN,EXT-6755790,12431,62929.19,USD,MATCHED,,2026-09-10 08:35:21
81651,CARD_PAYMENT_GATEWAY,EXT-2962298,12211,74563.95,USD,MATCHED,,2026-09-16 12:38:42
81652,INTERNAL_LEDGER,EXT-2697393,12921,60540.58,USD,MATCHED,,2026-09-03 22:32:16
81653,FED_ACH_CLEARING,EXT-4266996,12003,41592.15,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-07 01:15:50
81654,INTERNAL_LEDGER,EXT-5835482,14809,31036.09,USD,MATCHED,,2026-09-13 13:48:07
81655,INTERNAL_LEDGER,EXT-9605633,14314,42245.95,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-15 05:46:13
81656,SWIFT_FIN,EXT-4145695,12424,12608.26,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-08 13:15:38
81657,CARD_PAYMENT_GATEWAY,EXT-9739764,10424,14625.5,USD,MATCHED,,2026-09-04 15:48:26
81658,SWIFT_FIN,EXT-6944741,10777,21372.82,USD,MATCHED,,2026-09-16 08:04:50
81659,CARD_PAYMENT_GATEWAY,EXT-2818766,12068,81563.55,USD,MATCHED,,2026-09-16 11:51:24
81660,CARD_PAYMENT_GATEWAY,EXT-9690656,13887,11440.22,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-04 09:35:44
81661,INTERNAL_LEDGER,EXT-5214258,11513,39033.36,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-15 12:10:32
81662,SWIFT_FIN,EXT-2080785,14120,18229.06,USD,MATCHED,,2026-09-14 21:36:42
81663,SWIFT_FIN,EXT-8714674,10999,19782.36,USD,MATCHED,,2026-09-16 20:57:59
81664,SWIFT_FIN,EXT-6549999,13907,36430.11,USD,MATCHED,,2026-09-11 19:45:32
81665,SWIFT_FIN,EXT-2231751,11651,83017.36,USD,MATCHED,,2026-09-10 11:27:00
81666,INTERNAL_LEDGER,EXT-2376626,11483,72138.46,USD,DISCREPANCY,FEE_DEDUCTION_VARIANCE,2026-09-10 23:59:34
81667,CARD_PAYMENT_GATEWAY,EXT-4120957,14376,57215.46,USD,UNMATCHED,PENDING_SETTLEMENT_FILE,2026-09-14 06:48:40
81668,FED_ACH_CLEARING,EXT-3023571,12451,66378.63,USD,MATCHED,,2026-09-12 07:01:03
81669,FED_ACH_CLEARING,EXT-3179230,14067,8300.87,USD,MATCHED,,2026-09-16 00:25:03
81670,INTERNAL_LEDGER,EXT-7210127,10526,84350.84,USD,DISCREPANCY,AMOUNT_MISMATCH,2026-09-10 22:39:42
81671,INTERNAL_LEDGER,EXT-1820103,10017,6434.01,USD,MATCHED,,2026-09-08 22:28:26
81672,FED_ACH_CLEARING,EXT-2341872,13798,7915.57,USD,MATCHED,,2026-09-04 10:33:00
81673,FED_ACH_CLEARING,EXT-2848380,11454,51219.28,USD,DISCREPANCY,TIMESTAMP_SLIPPAGE,2026-09-07 13:09:26
